 MODEL, SCENARIO , REGION , VARIABLE , UNIT ,2015,2020,2030,2040,2050,2060,2070,2080,2090,2100 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CH4|Grassland Burning , Mt CH4/yr ,5.7181411153789,6.00184464264766,3.39378558327929,1.65694820274451,0.944588271037685,0.887784746415875,0.720839522147502,0.719583038515171,0.692138178774729,0.718806422983935 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CH4|Industrial Sector , Mt CH4/yr ,0.889567964076965,1.0260880802563,1.0463456062978,1.18348952215287,1.34022412436554,1.52367819756007,1.7488582855875,2.0314771814177,2.33089407678237,2.67517277385511 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CH4|International Shipping , Mt CH4/yr ,0.0272759821327494,0.031160616647827,0.0360477374893763,0.0375096967154808,0.0374679264518778,0.036716061707024,0.0360059672257733,0.0351287916901106,0.0342516161544479,0.0335415216731972 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CH4|Peat Burning , Mt CH4/yr ,1.877432502294,1.877432502294,1.877432502294,1.877432502294,1.877432502294,1.877432502294,1.877432502294,1.877432502294,1.877432502294,1.877432502294 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CH4|Residential Commercial Other , Mt CH4/yr ,12.0028267167244,12.300848325996,12.7272937120503,12.88977036779,12.8791864308781,12.739792220152,12.5487912225213,12.357704779278,12.2515852044583,12.1640938992615 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CH4|Transportation Sector , Mt CH4/yr ,0.563784048986839,0.676137472338782,0.860915410263909,0.99924988440384,1.07194031763162,1.09841877665548,1.11781071891271,1.12655343255294,1.12016246595175,1.10099712675529 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CH4|Waste , Mt CH4/yr ,66.3001721453482,69.5942451409184,33.1290422706766,18.0188244797122,12.5232472282889,11.6897556033461,9.44797861868523,9.43406321474405,9.09445655241339,9.49160824062985 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO , Mt CO/yr ,934.299800806577,925.476785901927,838.223606693815,732.376445700405,602.469951105238,566.425695884101,532.060408239716,498.984701250663,470.975277993969,438.754040001661 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO2 , Mt CO2/yr ,39148.7580232363,44844.6916420944,53046.2094777046,59111.7701909214,63754.7233432381,68187.4101748831,72401.3490758778,76582.4229212682,80950.5284212682,85832.6921212682 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO2|AFOLU , Mt CO2/yr ,3517.44,3879.21927360629,3520.48731670423,3164.39821867304,2894.78037591558,3154.96254312788,3064.47608155473,2865.2577,2721.0615,2711.8713 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO2|Aircraft , Mt CO2/yr ,764.542185141304,965.418757833204,1364.56946887588,1740.53025497686,2074.22542570589,2391.9264535672,2738.68199429918,3100.5459,3258.7852,3421.1165 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO2|Energy Sector , Mt CO2/yr ,15369.7048717475,17871.8591035506,22750.4472169524,27303.608235178,31727.14527772,35912.7318928368,40376.8333855013,45089.009,49220.4367,53804.0375 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO2|Industrial Sector , Mt CO2/yr ,8929.06233506563,10179.6832068934,11827.1919394132,12722.7564708495,13218.7790727856,13668.2677722853,14017.5131095608,14280.8901,14993.0805,15686.4585 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO2|International Shipping , Mt CO2/yr ,1006.84608954093,1123.34283638765,1233.98573581126,1216.09171478502,1147.88303225209,1058.25571880266,973.019069379402,886.5856,864.452,846.6161 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO2|Residential Commercial Other , Mt CO2/yr ,3289.64144415731,3676.4763033032,4037.01698758503,4097.45283644089,3896.87647557327,3618.29702629166,3337.13204241297,3042.10099999999,2828.5302,2588.6448 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO2|Solvents Production and Application , Mt CO2/yr ,50.5691693663365,54.690985978483,61.0580354581544,65.269912914423,68.3674455380471,70.9198555471763,73.5314044259553,76.0209999999999,77.9076,79.9039 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO2|Transportation Sector , Mt CO2/yr ,6090.52397816234,6957.5565154593,8112.39458339133,8668.3462126514,8602.81141329175,8199.7713773696,7720.6165611424,7156.50079999999,6901.3765,6609.7023 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO2|Waste , Mt CO2/yr ,130.427950054924,136.444659082299,139.058193513054,133.316334452194,123.854824455749,112.277535054713,99.5454276009771,85.5118212682921,84.8982212682921,84.3412212682921 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO|Agricultural Waste Burning , Mt CO/yr ,28.0482450811481,30.5233233704288,35.6769746762401,40.6220614571905,45.2532682589216,49.2673374316404,52.703083263466,55.7141155596733,58.3278342237086,60.5759996362331 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO|Aircraft , Mt CO/yr ,0.577669356422356,0.687683326270098,0.869957330113218,1.00606156296282,1.10268755330107,1.17735854356748,1.25916232583877,1.3385,1.3799,1.4215 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO|Energy Sector , Mt CO/yr ,48.8628515098624,50.2332435491,48.2865401273593,41.0165036997689,31.1656565906098,28.6893874881659,25.4464436328421,21.0991374939344,16.2318079589194,10.574683028652 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO|Forest Burning , Mt CO/yr ,103.702196749566,100.970311533892,96.079314517059,91.70142103762,87.3160715362595,82.5558333820086,77.8349383435691,73.164366423931,68.6623209544046,64.1507889479109 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO|Grassland Burning , Mt CO/yr ,174.058664190453,162.891380047323,143.601966182651,128.139170181057,114.226671324994,101.104547430804,90.0977321609096,80.9918485500156,73.5915821993384,67.4462918060536 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO|Industrial Sector , Mt CO/yr ,128.032289837408,139.325739005775,148.81896692883,141.005427510997,125.98110863424,120.582106913722,116.327759850804,112.605103491656,109.831783988423,106.188736768402 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO|International Shipping , Mt CO/yr ,0.70406247494166,0.677062293235014,0.433250028863223,0.283533085958704,0.0765732635929818,0.0638526237127145,0.0510696277546027,0.0375383588623575,0.0229470366467567,0.00180832625748898 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO|Peat Burning , Mt CO/yr ,21.7403299267049,21.7403299267049,21.7403299267049,21.7403299267049,21.7403299267049,21.7403299267049,21.7403299267049,21.7403299267049,21.7403299267049,21.7403299267049 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO|Residential Commercial Other , Mt CO/yr ,243.00417166075,233.301271998844,201.147951989846,147.270823609397,90.2863920745197,80.6708554244955,71.1414589428197,62.0699992352445,55.5440266824132,49.432268274479 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO|Transportation Sector , Mt CO/yr ,145.376423187608,143.657958513495,99.3823215987296,78.3366698566128,45.9923476233735,42.7099122187879,39.1556972346084,35.3836249626266,32.0916684019029,29.0160894728193 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|CO|Waste , Mt CO/yr ,40.1928968317104,41.4684823368577,42.1860333874192,41.2544437721345,39.3288443187195,37.8641745004899,36.3027329303985,34.8401372480138,33.5510766215071,28.2055438141487 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|HFC , Mt CO2-equiv/yr ,940.62,1179.04038384768,1391.97641018598,1599.49613966358,1773.89337689485,1873.28014454282,1995.51797264684,2144.6758,2273.7397,2428.6479 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|N2O , kt N2O/yr ,10900.0,11779.9573385837,13304.9363035605,14549.2817219102,15656.1951719522,16670.8383134787,17666.6352553251,18633.686,19678.6478,20708.4415 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NH3 , Mt NH3/yr ,65.2792994250038,68.1286763895075,73.1805216438884,76.1174778554829,78.2290213481229,78.9037926211968,79.2934709294552,79.3147734718857,80.9342777102133,82.9133490486689 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NH3|Agricultural Waste Burning , Mt NH3/yr ,0.4782096662935,0.514655854997992,0.595107198083999,0.678472990472932,0.76294874581211,0.844930105699917,0.923497602381015,1.00266888141366,1.07982479317478,1.15629542962922 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NH3|Agriculture , Mt NH3/yr ,46.1874836083581,48.0513375608562,51.3577805870783,53.6892222510453,55.2147763410695,55.9356094264846,56.1068719338138,55.972201954792,57.6105729994068,59.2558240541197 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NH3|Aircraft , Mt NH3/yr ,0.00257167093505708,0.00257167093505708,0.00257167093505708,0.00257167093505708,0.00257167093505708,0.00257167093505708,0.00257167093505708,0.00257167093505708,0.00257167093505708,0.00257167093505708 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NH3|Energy Sector , Mt NH3/yr ,0.869707557301939,0.927227675123076,1.05022386479049,1.16664259652694,1.29295430578057,1.41820265922168,1.55991993220637,1.72295421273623,1.9032090745737,2.09839095547394 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NH3|Forest Burning , Mt NH3/yr ,1.6429781965633,1.70297477726299,1.79707543785476,1.86292759050894,1.89915896806812,1.90117657618246,1.88073088117529,1.84186672585438,1.79091660425205,1.72507505442656 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NH3|Grassland Burning , Mt NH3/yr ,1.57542903516319,1.58682849657015,1.61231758419714,1.64711806569578,1.67191432605559,1.67756035443181,1.68688073012343,1.70353524533576,1.73141029895641,1.76759571985502 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NH3|Industrial Sector , Mt NH3/yr ,1.2723604821471,1.4560331433851,1.76772400617034,1.99194215378893,2.19808823387001,2.41035636986277,2.6389930850342598,2.90045849354807,3.25170289477643,3.64915198545775 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NH3|International Shipping , Mt NH3/yr ,0.0167170704985418,0.0167170704985418,0.0167170704985418,0.0167170704985418,0.0167170704985418,0.0167170704985418,0.0167170704985418,0.0167170704985418,0.0167170704985418,0.0167170704985418 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NH3|Peat Burning , Mt NH3/yr ,0.197169559522,0.197169559522,0.197169559522,0.197169559522,0.197169559522,0.197169559522,0.197169559522,0.197169559522,0.197169559522,0.197169559522 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NH3|Residential Commercial Other , Mt NH3/yr ,3.4706382372788,3.8625631116246,4.51588556401114,4.99285245509535,5.3136448533798,5.49989904999128,5.62425845938317,5.70062402543092,5.7177575888976,5.66638677399988 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NH3|Transportation Sector , Mt NH3/yr ,0.3851796583316,0.443537591200222,0.52672842267557,0.576575659203782,0.584823318779568,0.563912520251688,0.535511677697938,0.500300024091383,0.474706100072687,0.444708489149752 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NH3|Waste , Mt NH3/yr ,9.18085468261058,9.36705987753161,9.74122067807104,9.29526579218934,9.07425395435201,8.43568725811494,8.12034832668428,7.75370560772759,7.15771905514724,6.93346228560142 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NOx , Mt NOx/yr ,155.498060514119,155.177184355074,128.970610712121,111.114187246642,85.9373829492129,83.7147771130572,81.1657708116464,78.765482914942,76.9478677383262,75.0028499247518 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NOx|Agricultural Waste Burning , Mt NOx/yr ,1.0755580812093,1.16314600703543,1.34387330766163,1.51273423468407,1.66647551595608,1.79351984523507,1.89499697898546,1.97693257823832,2.04068693091298,2.08820887844168 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NOx|Agriculture , Mt NOx/yr ,5.964699286038,6.175502719387,6.49977938919685,6.66879861995529,6.74635974152517,6.72367146952258,6.65654767607387,6.57205493935896,6.53498181965931,6.48515854099645 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NOx|Aircraft , Mt NOx/yr ,3.13196777062978,3.71077810804947,4.66844744385213,5.35271259786943,5.82772513848036,5.93592319005451,6.03161353423634,6.0785,5.9262,5.7418 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NOx|Energy Sector , Mt NOx/yr ,32.7140577035573,32.0441854432797,27.4583775040786,22.6121493231549,16.4938997059755,15.5801493177552,14.6980705626561,13.7765327690934,13.0673070069695,12.3709063149108 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NOx|Forest Burning , Mt NOx/yr ,2.139090323822,2.11281058899043,2.06466833109405,2.0207329740792,1.96964658465334,1.90369448575619,1.83263940852984,1.7572296677995,1.68001176999143,1.59788921902564 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NOx|Grassland Burning , Mt NOx/yr ,10.3192435103861,9.60939411965879,8.38784112541033,7.41024182564543,6.53864073170921,5.7271527209822,5.05068680017661,4.49282733643998,4.04083496137653,3.66625296034262 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NOx|Industrial Sector , Mt NOx/yr ,19.5037136505864,20.8119671174854,20.0168730364805,17.2301238058885,13.0875147970369,13.2799525418984,13.4763480856723,13.6634757737521,13.8715438715429,14.1581316745921 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NOx|International Shipping , Mt NOx/yr ,23.222172452345198,21.1119713426513,10.5151074071735,6.06610659535855,1.68728936564764,1.25742307459839,0.890485472706544,0.5776,0.371,0.1205 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NOx|Peat Burning , Mt NOx/yr ,0.2012100085676,0.2012100085676,0.2012100085676,0.2012100085676,0.2012100085676,0.2012100085676,0.2012100085676,0.2012100085676,0.2012100085676,0.2012100085676 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NOx|Residential Commercial Other , Mt NOx/yr ,8.01315976105487,7.8808178141777,5.68710593047682,5.34488033041588,4.72055486787882,4.60222845829423,4.48080087396098,4.3665102942933,4.30155104839566,4.27886531011769 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NOx|Transportation Sector , Mt NOx/yr ,43.2059826088337,44.1544663085622,35.8341982169189,30.5611728376514,21.0893502326436,21.0799811225482,20.8434741560283,20.4187697209998,20.2538251611501,19.812373789784 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|NOx|Waste , Mt NOx/yr ,6.00720535708866,6.20093477722953,6.29312901120993,6.13332409337233,5.9087162591385,5.6298708778444,5.10889725405225,4.88383982639883,4.65871515976006,4.48155322797301 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|OC , Mt OC/yr ,34.7457547085408,34.2074250779142,32.0134106713061,27.4659067603208,22.2481450774237,20.9279998501347,19.5626734503169,18.3194504529762,17.1492775847976,15.9836178488027 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|OC|Agricultural Waste Burning , Mt OC/yr ,0.912588908926,0.960023088908813,1.05823387306932,1.14974409814166,1.23249042623372,1.29866591181774,1.35069526973914,1.39151896268637,1.42160706273907,1.44146022633737 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|OC|Aircraft , Mt OC/yr ,0.00525728589263222,0.00629611492804571,0.00842907825452626,0.0104491892565821,0.0123463924331853,0.0141106322833079,0.0162234737217322,0.0185,0.021,0.0238 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|OC|Energy Sector , Mt OC/yr ,2.0352507645247,2.23858968824913,2.38160465803063,2.07443721655037,1.58300776033143,1.41136636684843,1.1408136288577,0.888331127108859,0.59438876827695,0.245191739900487 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|OC|Forest Burning , Mt OC/yr ,6.367750290839,6.14230007989654,5.75114792145537,5.41217983643438,5.08905459712882,4.75721138988075,4.43868508132376,4.1335739279699,3.84570536439579,3.56577954966447 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|OC|Grassland Burning , Mt OC/yr ,7.1285043287084,6.72470946296631,6.02125639885474,5.45397133387849,4.93244743310502,4.42656427115676,3.99724806649489,3.63908396442951,3.34687990365219,3.10338728273319 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|OC|Industrial Sector , Mt OC/yr ,1.44425666775852,1.44091886468088,1.08366751690094,0.661946066387487,0.0820949908260148,0.0811361937565273,0.0812258697719935,0.0810295749503454,0.0772221149192677,0.0690548545150665 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|OC|International Shipping , Mt OC/yr ,0.129622497478331,0.12405081506082,0.0818939140066194,0.0648380039967709,0.0417824064518993,0.0341673615572571,0.026908485488018,0.02,0.0136,0.00699999999999999 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|OC|Peat Burning , Mt OC/yr ,0.793619024008,0.793619024008,0.793619024008,0.793619024008,0.793619024008,0.793619024008,0.793619024008,0.793619024008,0.793619024008,0.793619024008 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|OC|Residential Commercial Other , Mt OC/yr ,11.0728439730259,10.7072834621845,9.76981886363068,6.93448601302039,3.85995909199651,3.77875609999635,3.68171446441368,3.5819605405742,3.55289163643156,3.51784887524067 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|OC|Transportation Sector , Mt OC/yr ,0.632946595225317,0.644066044317707,0.480545099484121,0.456529080766536,0.383365134342586,0.349435859040776,0.308469857410203,0.259792112767244,0.21208341645295,0.162671781878738 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|OC|Waste , Mt OC/yr ,4.22311437215398,4.4255684327134,4.58319432361122,4.4537068978801,4.23797782056654,3.9829667397888,3.72707022908779,3.51204121848181,3.2702802939219,3.05380451452468 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|SF6 , kt SF6/yr ,8.02,8.40882956503328,8.66721806428561,8.70749546992373,8.51422468075533,8.51928462332437,8.58949691407852,8.7306,9.0644,9.5213 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|Sulfur , Mt SO2/yr ,100.745056544737,92.5348847306105,77.4947791233221,64.2493749256081,45.9824359612059,43.2465645885236,40.5470350200983,37.5865337760153,34.9236114729841,32.0872222809443 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|Sulfur|Agricultural Waste Burning , Mt SO2/yr ,0.1502766301553,0.165087736817518,0.195636822128823,0.225605191470066,0.252721733991639,0.276318899314165,0.296694834471434,0.314192034154239,0.329276873547911,0.342025268327903 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|Sulfur|Aircraft , Mt SO2/yr ,0.28359656855884,0.335031360664867,0.418877922878898,0.477359419729991,0.516554855480174,0.537712028905606,0.560138676629927,0.5803,0.5878,0.5957 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|Sulfur|Energy Sector , Mt SO2/yr ,44.5150678235622,39.7320502340558,31.0286147137465,24.2717914499061,15.7045185094714,15.5513717445355,15.520505441442,15.4969944742355,15.6877867669963,15.9250729127253 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|Sulfur|Forest Burning , Mt SO2/yr ,0.669992853744,0.675792577844577,0.683787558432777,0.686747645375612,0.682993128861327,0.6700570412763,0.652011950332188,0.629648250968358,0.605115618191996,0.577244027559904 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|Sulfur|Grassland Burning , Mt SO2/yr ,1.2767278066682,1.19345571593373,1.05049508582171,0.936419553180494,0.83442521009391,0.73929562338688,0.659648894560232,0.594275880624715,0.541510063198785,0.497891866249634 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|Sulfur|Industrial Sector , Mt SO2/yr ,33.5319673578616,31.3689199317352,31.0308851714617,26.5240313554663,19.4445988407469,17.5048388596982,15.4065415553412,13.0543920050955,10.6491691840096,8.00222579517629 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|Sulfur|International Shipping , Mt SO2/yr ,9.16366319447944,8.19083521056836,3.41796170184944,2.53473344902176,1.24381166637996,0.938423865601867,0.676280952969671,0.451,0.3055,0.131 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|Sulfur|Peat Burning , Mt SO2/yr ,0.0645812838652,0.0645812838652,0.0645812838652,0.0645812838652,0.0645812838652,0.0645812838652,0.0645812838652,0.0645812838652,0.0645812838652,0.0645812838652 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|Sulfur|Residential Commercial Other , Mt SO2/yr ,7.34378259413804,6.7269130583686,5.72066760916049,4.73245191827575,3.76081824685887,3.18766548004608,2.73005630232145,2.34200685810343,2.05350743977765,1.82506294801029 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|Sulfur|Transportation Sector , Mt SO2/yr ,3.20842828780439,3.47649442285843,3.26788764077492,3.24780456122105,2.95219239638374,3.27229005312322,3.49964609951628,3.59687707813569,3.65812816456946,3.69926459806933 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|Sulfur|Waste , Mt SO2/yr ,0.536972143899749,0.605723197898115,0.615383613201481,0.547849098095668,0.525220089072723,0.504009708770484,0.480929028648741,0.462265910832645,0.44123607882718,0.427153580960444 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|VOC , Mt VOC/yr ,227.237622121496,228.469930636214,217.221214939386,196.608090982248,167.638149145387,152.218535515099,136.202398277134,119.501713756268,102.432962687715,84.0879327383492 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|VOC|Agricultural Waste Burning , Mt VOC/yr ,5.71003423327199,5.8263277861301,6.05276953388412,6.20740357879625,6.29876811977061,6.29106854727994,6.20373876020913,6.05603436514086,5.85249723837993,5.60065991413005 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|VOC|Aircraft , Mt VOC/yr ,0.0876156614262376,0.103128440306961,0.128470144157725,0.145702195417757,0.156922876267671,0.160830091109105,0.164429885818543,0.1668,0.1648,0.1627 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|VOC|Energy Sector , Mt VOC/yr ,54.1105019547866,53.8341821282179,51.7964070310232,47.030373629948,40.559962126683,34.1289049066341,27.1789263175864,19.6008374139397,11.4383728503202,2.22957570887131 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|VOC|Forest Burning , Mt VOC/yr ,20.492459419186,19.845763886883,18.7001745784701,17.6915794724775,16.7119908179182,15.6860895267964,14.6896799451434,13.7225945472527,12.8039825622714,11.8978635455285 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|VOC|Grassland Burning , Mt VOC/yr ,32.0300492369922,29.8035755437551,25.9745234681489,22.9155157182786,20.1982832452188,17.6794655781429,15.5818211637336,13.8549174704213,12.4545735418597,11.2942600118628 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|VOC|Industrial Sector , Mt VOC/yr ,13.5400258331108,15.7477088906079,19.179326587289,21.5921565970552,23.2214768933462,23.6963086250057,24.0190340152912,24.1047775315391,24.1325946057479,23.7218532672656 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|VOC|International Shipping , Mt VOC/yr ,3.09107855678599,2.94276923209171,1.79011956823969,1.16826117171457,0.367737740762418,0.305291709312196,0.242845677861974,0.177797728434659,0.108413249045524,0.00693844793891355 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|VOC|Peat Burning , Mt VOC/yr ,5.037486230181,5.037486230181,5.037486230181,5.037486230181,5.037486230181,5.037486230181,5.037486230181,5.037486230181,5.037486230181,5.037486230181 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|VOC|Residential Commercial Other , Mt VOC/yr ,33.0353724037524,32.4402055725276,29.6962581090452,22.7148202038837,14.474391329231,13.9917676042869,13.3430143591596,12.6165481524842,11.7805843371275,10.9524612583182 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|VOC|Solvents Production and Application , Mt VOC/yr ,23.0740625087482,24.3941930126239,25.5256402361912,25.0592885353695,23.8368194250275,19.4776988869189,15.0765154213084,10.6634556670014,6.31983833935013,1.98458261804981 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|VOC|Transportation Sector , Mt VOC/yr ,29.7119517627266,30.8809869909445,25.498790899263,19.3328354905303,9.34225940782348,8.66453613392814,7.88882123009642,7.04771126411463,6.22795185735475,5.42191901872207 
 AIM/CGE, SSP3-LowNTCF , World , CMIP6 Emissions|VOC|Waste , Mt VOC/yr ,7.31698432052828,7.61360292194427,7.84124855349288,7.71266815859566,7.43205093315718,7.09908767550375,6.77608527074478,6.45275338575909,6.11186787607735,5.77763271748073 
 
 GCAM4, SSP4-34 , World , CMIP6 Emissions|BC , Mt BC/yr ,9.72742444367411,10.0010994943099,9.47070873021961,8.71819572816519,7.51054482870133,6.64816166665552,6.19115745636406,5.62711209357697,4.62231482221179,3.74717773069588 
 GCAM4, SSP4-34 , World , CMIP6 Emissions|BC|Agricultural Waste Burning , Mt BC/yr ,0.1873268320865,0.177015244755854,0.172951935193601,0.187733382674544,0.204661989090381,0.220709559745216,0.234211214416161,0.245308252502934,0.249198745408155,0.244386559281136 
 GCAM4, SSP4-34 , World , CMIP6 Emissions|BC|Aircraft , Mt BC/yr ,0.0106717338064691,0.012441458548482,0.016110841454613,0.0191027332454478,0.0207557540387325,0.0219260327582843,0.0221098061490066,0.0209619611783619,0.0187088469886041,0.0156279712138521 
 GCAM4, SSP4-34 , World , CMIP6 Emissions|BC|Energy Sector , Mt BC/yr ,1.1905880476096,1.14216630963978,1.48358150839106,1.04719031947882,0.308609232563813,0.0453008923111584,0.00363934342969199,2.33114847219317E-4,4.80209414469971E-5,3.71137986287327E-5 
 GCAM4, SSP4-34 , World , CMIP6 Emissions|BC|Forest Burning , Mt BC/yr ,0.4973943713641,0.682329356332729,0.795935219846673,1.03437387792823,1.2326143132115,1.3446057358487,1.60397540432662,1.65261296263145,1.21707209368812,0.863082405239147 
 GCAM4, SSP4-34 , World , CMIP6 Emissions|BC|Grassland Burning , Mt BC/yr ,1.0315692219632,1.00478186659706,0.913379211876182,0.805973802723133,0.676232011181712,0.546737219635884,0.429294117629361,0.341607658289685,0.293422084108144,0.270315336234681 
 GCAM4, SSP4-34 , World , CMIP6 Emissions|BC|Industrial Sector , Mt BC/yr ,0.827215730709981,0.897039712945121,0.841213328079028,0.737988851614723,0.579233182111694,0.389905201241607,0.217320675449365,0.0945499300687177,0.0289590868766658,0.00516201546311712 
 GCAM4, SSP4-34 , World , CMIP6 Emissions|BC|International Shipping , Mt BC/yr ,0.17054242237372,0.170341599375958,0.161259104413613,0.158589068096591,0.14703091259216,0.132563102328117,0.113326083079363,0.09032065,0.06380819,0.04025388 
 GCAM4, SSP4-34 , World , CMIP6 Emissions|BC|Peat Burning , Mt BC/yr ,0.032135982579,0.032135982579,0.032135982579,0.032135982579,0.032135982579,0.032135982579,0.032135982579,0.032135982579,0.032135982579,0.032135982579 
